Region,분류,ServiceCategory,SKU,Qty,Hours,Options
koreacentral,Azure Firewall/Premium,Azure Firewall,,1,1000,"tier=Premium; metric=Data Processed (데이터 처리, GB)"
koreacentral,Azure Firewall/Premium,Azure Firewall,,1,730,"tier=Premium; metric=Capacity Unit (용량 단위, 시간당)"
koreacentral,Azure Firewall/Basic,Azure Firewall,,1,730,"tier=Basic; metric=Deployment (배포, 시간당)"
koreacentral,Azure Firewall/Basic,Azure Firewall,,1,1000,"tier=Basic; metric=Data Processed (데이터 처리, GB)"
koreacentral,Azure Front Door/Standard,Azure Front Door,,1,730,tier=Standard; zone=Zone 1; item=Standard Base Fees
koreacentral,Azure Front Door/Standard,Azure Front Door,,1,730,tier=Standard; zone=Zone 2; item=Standard Base Fees
koreacentral,Azure Front Door/Standard,Azure Front Door,,1,730,tier=Standard; zone=Zone 3; item=Standard Base Fees
koreacentral,Azure Front Door/Standard,Azure Front Door,,1,730,tier=Standard; zone=Zone 4; item=Standard Base Fees
koreacentral,Azure Front Door/Standard,Azure Front Door,,1,730,tier=Standard; zone=Zone 5; item=Standard Base Fees
koreacentral,Azure Front Door/Standard,Azure Front Door,,1,730,tier=Standard; zone=Zone 6; item=Standard Base Fees
koreacentral,Azure Front Door/Standard,Azure Front Door,,1,730,tier=Standard; zone=Zone 7; item=Standard Base Fees
koreacentral,Azure Front Door/Standard,Azure Front Door,,1,730,tier=Standard; zone=Zone 8; item=Standard Base Fees
koreacentral,Azure Front Door/Standard,Azure Front Door,,1,1000,tier=Standard; zone=Zone 1; item=Standard Data Transfer Out
koreacentral,Azure Front Door/Standard,Azure Front Door,,1,1000,tier=Standard; zone=Zone 1; item=Standard Data Transfer In
koreacentral,Azure Front Door/Standard,Azure Front Door,,1,730,tier=Standard; zone=Zone 1; item=Standard Requests
koreacentral,Azure Front Door/Standard,Azure Front Door,,1,730,tier=Standard; zone=Zone 1; item=Standard Custom Domain
koreacentral,Azure Front Door/Standard,Azure Front Door,,1,730,tier=Standard; zone=Zone 1; item=Standard Rule
koreacentral,Azure Front Door/Standard,Azure Front Door,,1,730,tier=Standard; zone=Zone 1; item=Standard Policy
koreacentral,Azure Front Door/Standard,Azure Front Door,,1,730,tier=Standard; zone=Zone 1; item=Standard Default Ruleset
koreacentral,Azure Front Door/Premium,Azure Front Door,,1,730,tier=Premium; zone=Zone 1; item=Premium Base Fees
koreacentral,Azure Front Door/Premium,Azure Front Door,,1,730,tier=Premium; zone=Zone 2; item=Premium Base Fees
koreacentral,Azure Front Door/Premium,Azure Front Door,,1,730,tier=Premium; zone=Zone 3; item=Premium Base Fees
koreacentral,Azure Front Door/Premium,Azure Front Door,,1,730,tier=Premium; zone=Zone 4; item=Premium Base Fees
koreacentral,Azure Front Door/Premium,Azure Front Door,,1,730,tier=Premium; zone=Zone 5; item=Premium Base Fees
koreacentral,Azure Front Door/Premium,Azure Front Door,,1,730,tier=Premium; zone=Zone 6; item=Premium Base Fees
koreacentral,Azure Front Door/Premium,Azure Front Door,,1,730,tier=Premium; zone=Zone 7; item=Premium Base Fees
koreacentral,Azure Front Door/Premium,Azure Front Door,,1,730,tier=Premium; zone=Zone 8; item=Premium Base Fees
koreacentral,Azure Front Door/Premium,Azure Front Door,,1,1000,tier=Premium; zone=Zone 1; item=Premium Data Transfer Out
koreacentral,Azure Front Door/Premium,Azure Front Door,,1,1000,tier=Premium; zone=Zone 1; item=Premium Data Transfer In
koreacentral,Azure Front Door/Premium,Azure Front Door,,1,730,tier=Premium; zone=Zone 1; item=Premium Requests
koreacentral,AKS,Azure Kubernetes Service,,1,730,"aksTier=Standard (표준); slaOption=No SLA (free, non-production)"
koreacentral,AKS,Azure Kubernetes Service,,1,730,aksTier=Standard (표준); slaOption=SLA
koreacentral,AKS,Azure Kubernetes Service,,1,730,aksTier=Standard (표준); slaOption=SLA and Long Term Support
koreacentral,AKS,Azure Kubernetes Service,,1,730,"aksTier=Automatic; slaOption=No SLA (free, non-production)"
koreacentral,AKS,Azure Kubernetes Service,,1,730,aksTier=Automatic; slaOption=SLA
koreacentral,AKS,Azure Kubernetes Service,,1,730,aksTier=Automatic; slaOption=SLA and Long Term Support
koreacentral,Azure OpenAI/opt,Azure OpenAI,,1,10,model=GPT-5; metric=입력 토큰
koreacentral,Azure OpenAI/opt,Azure OpenAI,,1,10,model=GPT-5 mini; metric=입력 토큰
koreacentral,Azure OpenAI/opt,Azure OpenAI,,1,10,model=GPT-5.1; metric=입력 토큰
koreacentral,Azure OpenAI/opt,Azure OpenAI,,1,10,model=GPT-5.2; metric=입력 토큰
koreacentral,Azure OpenAI/opt,Azure OpenAI,,1,10,model=GPT-4.1; metric=입력 토큰
koreacentral,Azure OpenAI/opt,Azure OpenAI,,1,10,model=GPT-4.1 mini; metric=입력 토큰
koreacentral,Azure OpenAI/opt,Azure OpenAI,,1,10,model=GPT-4.1 nano; metric=입력 토큰
koreacentral,Azure OpenAI/opt,Azure OpenAI,,1,10,model=GPT-4o (1120); metric=입력 토큰
koreacentral,Azure OpenAI/opt,Azure OpenAI,,1,10,model=GPT-4o mini (0718); metric=입력 토큰
koreacentral,Azure OpenAI/opt,Azure OpenAI,,1,10,model=o1 (1217); metric=입력 토큰
koreacentral,Azure OpenAI/opt,Azure OpenAI,,1,10,model=o3 (0416); metric=입력 토큰
koreacentral,Azure OpenAI/opt,Azure OpenAI,,1,10,model=o3 mini (0131); metric=입력 토큰
koreacentral,Azure OpenAI/opt,Azure OpenAI,,1,10,model=o4-mini (0416); metric=입력 토큰
koreacentral,Azure OpenAI/opt,Azure OpenAI,,1,10,model=text-embedding-3-small; metric=입력 토큰
koreacentral,Azure OpenAI/opt,Azure OpenAI,,1,10,model=text-embedding-3-large; metric=입력 토큰
koreacentral,Azure OpenAI/opt,Azure OpenAI,,1,10,model=GPT-5; metric=출력 토큰
koreacentral,Azure OpenAI/opt,Azure OpenAI,,1,10,model=GPT-5; metric=캐시 입력 토큰
koreacentral,Azure Private Link/opt,Azure Private Link,,3,730,metric=프라이빗 엔드포인트 (시간당)
koreacentral,Azure Private Link/opt,Azure Private Link,,1,1000,metric=데이터 처리 - Inbound (GB)
koreacentral,Azure Private Link/opt,Azure Private Link,,1,1000,metric=데이터 처리 - Outbound (GB)
koreacentral,SQLDB/vCore,Azure SQL Database,,1,730,model=vCore; tier=General Purpose; compute=Provisioned; hardware=Gen5; vCores=4; redundancy=로컬 중복; license=라이선스 포함; storageGB=32
koreacentral,SQLDB/vCore,Azure SQL Database,,1,730,model=vCore; tier=General Purpose; compute=Provisioned; hardware=Gen5; vCores=4; redundancy=영역 중복(ZR); license=라이선스 포함; storageGB=32
koreacentral,SQLDB/vCore,Azure SQL Database,,1,730,model=vCore; tier=General Purpose; compute=Provisioned; hardware=Fsv2-series; vCores=4; redundancy=로컬 중복; license=라이선스 포함; storageGB=32
koreacentral,SQLDB/vCore,Azure SQL Database,,1,730,model=vCore; tier=General Purpose; compute=Provisioned; hardware=Fsv2-series; vCores=4; redundancy=영역 중복(ZR); license=라이선스 포함; storageGB=32
koreacentral,SQLDB/vCore,Azure SQL Database,,1,730,model=vCore; tier=General Purpose; compute=Serverless; hardware=Gen5; vCores=4; redundancy=로컬 중복; license=라이선스 포함; storageGB=32
koreacentral,SQLDB/vCore,Azure SQL Database,,1,730,model=vCore; tier=General Purpose; compute=Serverless; hardware=Gen5; vCores=4; redundancy=영역 중복(ZR); license=라이선스 포함; storageGB=32
koreacentral,SQLDB/vCore,Azure SQL Database,,1,730,model=vCore; tier=Business Critical; compute=Provisioned; hardware=Gen5; vCores=4; redundancy=로컬 중복; license=라이선스 포함; storageGB=32
koreacentral,SQLDB/vCore,Azure SQL Database,,1,730,model=vCore; tier=Business Critical; compute=Provisioned; hardware=Gen5; vCores=4; redundancy=영역 중복(ZR); license=라이선스 포함; storageGB=32
koreacentral,SQLDB/vCore,Azure SQL Database,,1,730,model=vCore; tier=Business Critical; compute=Provisioned; hardware=Fsv2-series; vCores=4; redundancy=로컬 중복; license=라이선스 포함; storageGB=32
koreacentral,SQLDB/vCore,Azure SQL Database,,1,730,model=vCore; tier=Business Critical; compute=Provisioned; hardware=Fsv2-series; vCores=4; redundancy=영역 중복(ZR); license=라이선스 포함; storageGB=32
koreacentral,SQLDB/vCore,Azure SQL Database,,1,730,model=vCore; tier=Business Critical; compute=Serverless; hardware=Gen5; vCores=4; redundancy=로컬 중복; license=라이선스 포함; storageGB=32
koreacentral,SQLDB/vCore,Azure SQL Database,,1,730,model=vCore; tier=Business Critical; compute=Serverless; hardware=Gen5; vCores=4; redundancy=영역 중복(ZR); license=라이선스 포함; storageGB=32
koreacentral,SQLDB/vCore,Azure SQL Database,,1,730,model=vCore; tier=Hyperscale; compute=Provisioned; hardware=Gen5; vCores=4; redundancy=로컬 중복; license=라이선스 포함; storageGB=32
koreacentral,SQLDB/vCore,Azure SQL Database,,1,730,model=vCore; tier=Hyperscale; compute=Provisioned; hardware=Gen5; vCores=4; redundancy=영역 중복(ZR); license=라이선스 포함; storageGB=32
koreacentral,SQLDB/vCore,Azure SQL Database,,1,730,model=vCore; tier=Hyperscale; compute=Provisioned; hardware=Fsv2-series; vCores=4; redundancy=로컬 중복; license=라이선스 포함; storageGB=32
koreacentral,SQLDB/vCore,Azure SQL Database,,1,730,model=vCore; tier=Hyperscale; compute=Provisioned; hardware=Fsv2-series; vCores=4; redundancy=영역 중복(ZR); license=라이선스 포함; storageGB=32
koreacentral,SQLDB/vCore,Azure SQL Database,,1,730,model=vCore; tier=Hyperscale; compute=Serverless; hardware=Gen5; vCores=4; redundancy=로컬 중복; license=라이선스 포함; storageGB=32
koreacentral,SQLDB/vCore,Azure SQL Database,,1,730,model=vCore; tier=Hyperscale; compute=Serverless; hardware=Gen5; vCores=4; redundancy=영역 중복(ZR); license=라이선스 포함; storageGB=32
koreacentral,SQLDB/AHB,Azure SQL Database,,1,730,model=vCore; tier=General Purpose; compute=Provisioned; hardware=Gen5; vCores=4; redundancy=로컬 중복; license=Azure Hybrid Benefit; storageGB=32
koreacentral,SQLDB/DTU/Basic,Azure SQL Database,,1,730,model=DTU; tier=Basic; dtuSize=B
koreacentral,SQLDB/DTU/Standard,Azure SQL Database,,1,730,model=DTU; tier=Standard; dtuSize=S0
koreacentral,SQLDB/DTU/Standard,Azure SQL Database,,1,730,model=DTU; tier=Standard; dtuSize=S1
koreacentral,SQLDB/DTU/Standard,Azure SQL Database,,1,730,model=DTU; tier=Standard; dtuSize=S2
koreacentral,SQLDB/DTU/Standard,Azure SQL Database,,1,730,model=DTU; tier=Standard; dtuSize=S3
koreacentral,SQLDB/DTU/Standard,Azure SQL Database,,1,730,model=DTU; tier=Standard; dtuSize=S4
koreacentral,SQLDB/DTU/Standard,Azure SQL Database,,1,730,model=DTU; tier=Standard; dtuSize=S6
koreacentral,SQLDB/DTU/Standard,Azure SQL Database,,1,730,model=DTU; tier=Standard; dtuSize=S7
koreacentral,SQLDB/DTU/Standard,Azure SQL Database,,1,730,model=DTU; tier=Standard; dtuSize=S9
koreacentral,SQLDB/DTU/Standard,Azure SQL Database,,1,730,model=DTU; tier=Standard; dtuSize=S12
koreacentral,SQLDB/DTU/Premium,Azure SQL Database,,1,730,model=DTU; tier=Premium; dtuSize=P1
koreacentral,SQLDB/DTU/Premium,Azure SQL Database,,1,730,model=DTU; tier=Premium; dtuSize=P2
koreacentral,SQLDB/DTU/Premium,Azure SQL Database,,1,730,model=DTU; tier=Premium; dtuSize=P4
koreacentral,SQLDB/DTU/Premium,Azure SQL Database,,1,730,model=DTU; tier=Premium; dtuSize=P6
koreacentral,SQLDB/DTU/Premium,Azure SQL Database,,1,730,model=DTU; tier=Premium; dtuSize=P11
koreacentral,SQLDB/DTU/Premium,Azure SQL Database,,1,730,model=DTU; tier=Premium; dtuSize=P15
koreacentral,Azure SQL Database Elastic Pool/Basic,Azure SQL Database Elastic Pool,,1,730,tier=Basic; poolSize=50
koreacentral,Azure SQL Database Elastic Pool/Basic,Azure SQL Database Elastic Pool,,1,730,tier=Basic; poolSize=100
koreacentral,Azure SQL Database Elastic Pool/Basic,Azure SQL Database Elastic Pool,,1,730,tier=Basic; poolSize=200
koreacentral,Azure SQL Database Elastic Pool/Basic,Azure SQL Database Elastic Pool,,1,730,tier=Basic; poolSize=300
koreacentral,Azure SQL Database Elastic Pool/Basic,Azure SQL Database Elastic Pool,,1,730,tier=Basic; poolSize=400
koreacentral,Azure SQL Database Elastic Pool/Basic,Azure SQL Database Elastic Pool,,1,730,tier=Basic; poolSize=800
koreacentral,Azure SQL Database Elastic Pool/Basic,Azure SQL Database Elastic Pool,,1,730,tier=Basic; poolSize=1200
koreacentral,Azure SQL Database Elastic Pool/Basic,Azure SQL Database Elastic Pool,,1,730,tier=Basic; poolSize=1600
koreacentral,Azure SQL Database Elastic Pool/Standard,Azure SQL Database Elastic Pool,,1,730,tier=Standard; poolSize=50
koreacentral,Azure SQL Database Elastic Pool/Standard,Azure SQL Database Elastic Pool,,1,730,tier=Standard; poolSize=100
koreacentral,Azure SQL Database Elastic Pool/Standard,Azure SQL Database Elastic Pool,,1,730,tier=Standard; poolSize=200
koreacentral,Azure SQL Database Elastic Pool/Standard,Azure SQL Database Elastic Pool,,1,730,tier=Standard; poolSize=300
koreacentral,Azure SQL Database Elastic Pool/Standard,Azure SQL Database Elastic Pool,,1,730,tier=Standard; poolSize=400
koreacentral,Azure SQL Database Elastic Pool/Standard,Azure SQL Database Elastic Pool,,1,730,tier=Standard; poolSize=800
koreacentral,Azure SQL Database Elastic Pool/Standard,Azure SQL Database Elastic Pool,,1,730,tier=Standard; poolSize=1200
koreacentral,Azure SQL Database Elastic Pool/Standard,Azure SQL Database Elastic Pool,,1,730,tier=Standard; poolSize=1600
koreacentral,Azure SQL Database Elastic Pool/Standard,Azure SQL Database Elastic Pool,,1,730,tier=Standard; poolSize=2000
koreacentral,Azure SQL Database Elastic Pool/Standard,Azure SQL Database Elastic Pool,,1,730,tier=Standard; poolSize=2500
koreacentral,Azure SQL Database Elastic Pool/Standard,Azure SQL Database Elastic Pool,,1,730,tier=Standard; poolSize=3000
koreacentral,Azure SQL Database Elastic Pool/Premium,Azure SQL Database Elastic Pool,,1,730,tier=Premium; poolSize=125
koreacentral,Azure SQL Database Elastic Pool/Premium,Azure SQL Database Elastic Pool,,1,730,tier=Premium; poolSize=250
koreacentral,Azure SQL Database Elastic Pool/Premium,Azure SQL Database Elastic Pool,,1,730,tier=Premium; poolSize=500
koreacentral,Azure SQL Database Elastic Pool/Premium,Azure SQL Database Elastic Pool,,1,730,tier=Premium; poolSize=1000
koreacentral,Azure SQL Database Elastic Pool/Premium,Azure SQL Database Elastic Pool,,1,730,tier=Premium; poolSize=1500
koreacentral,Azure SQL Database Elastic Pool/Premium,Azure SQL Database Elastic Pool,,1,730,tier=Premium; poolSize=2000
koreacentral,Azure SQL Database Elastic Pool/Premium,Azure SQL Database Elastic Pool,,1,730,tier=Premium; poolSize=2500
koreacentral,Azure SQL Database Elastic Pool/Premium,Azure SQL Database Elastic Pool,,1,730,tier=Premium; poolSize=3000
koreacentral,Azure SQL Database Elastic Pool/Premium,Azure SQL Database Elastic Pool,,1,730,tier=Premium; poolSize=3500
koreacentral,Azure SQL Database Elastic Pool/Premium,Azure SQL Database Elastic Pool,,1,730,tier=Premium; poolSize=4000
koreacentral,SQLMI,Azure SQL Managed Instance,,1,730,tier=General Purpose; hardware=Gen5; vCores=8; redundancy=로컬 중복; license=라이선스 포함
koreacentral,SQLMI,Azure SQL Managed Instance,,1,730,tier=General Purpose; hardware=Gen5; vCores=8; redundancy=영역 중복(ZR); license=라이선스 포함
koreacentral,SQLMI,Azure SQL Managed Instance,,1,730,tier=General Purpose; hardware=Premium-series; vCores=8; redundancy=로컬 중복; license=라이선스 포함
koreacentral,SQLMI,Azure SQL Managed Instance,,1,730,tier=General Purpose; hardware=Premium-series; vCores=8; redundancy=영역 중복(ZR); license=라이선스 포함
koreacentral,SQLMI,Azure SQL Managed Instance,,1,730,tier=General Purpose; hardware=Premium-series MO; vCores=8; redundancy=로컬 중복; license=라이선스 포함
koreacentral,SQLMI,Azure SQL Managed Instance,,1,730,tier=General Purpose; hardware=Premium-series MO; vCores=8; redundancy=영역 중복(ZR); license=라이선스 포함
koreacentral,SQLMI,Azure SQL Managed Instance,,1,730,tier=Business Critical; hardware=Gen5; vCores=8; redundancy=로컬 중복; license=라이선스 포함
koreacentral,SQLMI,Azure SQL Managed Instance,,1,730,tier=Business Critical; hardware=Gen5; vCores=8; redundancy=영역 중복(ZR); license=라이선스 포함
koreacentral,SQLMI,Azure SQL Managed Instance,,1,730,tier=Business Critical; hardware=Premium-series; vCores=8; redundancy=로컬 중복; license=라이선스 포함
koreacentral,SQLMI,Azure SQL Managed Instance,,1,730,tier=Business Critical; hardware=Premium-series; vCores=8; redundancy=영역 중복(ZR); license=라이선스 포함
koreacentral,SQLMI,Azure SQL Managed Instance,,1,730,tier=Business Critical; hardware=Premium-series MO; vCores=8; redundancy=로컬 중복; license=라이선스 포함
koreacentral,SQLMI,Azure SQL Managed Instance,,1,730,tier=Business Critical; hardware=Premium-series MO; vCores=8; redundancy=영역 중복(ZR); license=라이선스 포함
koreacentral,Azure Synapse Analytics/Dedicated SQL Pool (DWU),Azure Synapse Analytics,,1,730,component=Dedicated SQL Pool (DWU); dwuLevel=DW100c
koreacentral,Azure Synapse Analytics/Dedicated SQL Pool (DWU),Azure Synapse Analytics,,1,730,component=Dedicated SQL Pool (DWU); dwuLevel=DW200c
koreacentral,Azure Synapse Analytics/Dedicated SQL Pool (DWU),Azure Synapse Analytics,,1,730,component=Dedicated SQL Pool (DWU); dwuLevel=DW300c
koreacentral,Azure Synapse Analytics/Dedicated SQL Pool (DWU),Azure Synapse Analytics,,1,730,component=Dedicated SQL Pool (DWU); dwuLevel=DW400c
koreacentral,Azure Synapse Analytics/Dedicated SQL Pool (DWU),Azure Synapse Analytics,,1,730,component=Dedicated SQL Pool (DWU); dwuLevel=DW500c
koreacentral,Azure Synapse Analytics/Dedicated SQL Pool (DWU),Azure Synapse Analytics,,1,730,component=Dedicated SQL Pool (DWU); dwuLevel=DW1000c
koreacentral,Azure Synapse Analytics/Dedicated SQL Pool (DWU),Azure Synapse Analytics,,1,730,component=Dedicated SQL Pool (DWU); dwuLevel=DW1500c
koreacentral,Azure Synapse Analytics/Dedicated SQL Pool (DWU),Azure Synapse Analytics,,1,730,component=Dedicated SQL Pool (DWU); dwuLevel=DW2000c
koreacentral,Azure Synapse Analytics/Dedicated SQL Pool (DWU),Azure Synapse Analytics,,1,730,component=Dedicated SQL Pool (DWU); dwuLevel=DW2500c
koreacentral,Azure Synapse Analytics/Dedicated SQL Pool (DWU),Azure Synapse Analytics,,1,730,component=Dedicated SQL Pool (DWU); dwuLevel=DW3000c
koreacentral,Azure Synapse Analytics/Dedicated SQL Pool (DWU),Azure Synapse Analytics,,1,730,component=Dedicated SQL Pool (DWU); dwuLevel=DW5000c
koreacentral,Azure Synapse Analytics/Dedicated SQL Pool (DWU),Azure Synapse Analytics,,1,730,component=Dedicated SQL Pool (DWU); dwuLevel=DW6000c
koreacentral,Azure Synapse Analytics/Dedicated SQL Pool (DWU),Azure Synapse Analytics,,1,730,component=Dedicated SQL Pool (DWU); dwuLevel=DW7500c
koreacentral,Azure Synapse Analytics/Dedicated SQL Pool (DWU),Azure Synapse Analytics,,1,730,component=Dedicated SQL Pool (DWU); dwuLevel=DW10000c
koreacentral,Azure Synapse Analytics/Dedicated SQL Pool (DWU),Azure Synapse Analytics,,1,730,component=Dedicated SQL Pool (DWU); dwuLevel=DW15000c
koreacentral,Azure Synapse Analytics/Dedicated SQL Pool (DWU),Azure Synapse Analytics,,1,730,component=Dedicated SQL Pool (DWU); dwuLevel=DW30000c
koreacentral,Azure Synapse Analytics/Serverless SQL Pool (Data Processed),Azure Synapse Analytics,,1,2,component=Serverless SQL Pool (Data Processed)
koreacentral,Azure Synapse Analytics/Data Flow (vCore-Hour),Azure Synapse Analytics,,1,730,component=Data Flow (vCore-Hour); flowType=Basic
koreacentral,Azure Synapse Analytics/Data Flow (vCore-Hour),Azure Synapse Analytics,,1,730,component=Data Flow (vCore-Hour); flowType=Standard
koreacentral,Azure Synapse Analytics/Data Flow (vCore-Hour),Azure Synapse Analytics,,1,730,component=Data Flow (vCore-Hour); flowType=Compute Optimized
koreacentral,Backup/보호,Backup,,1,1,metric=보호 인스턴스; workload=Azure VM
koreacentral,Backup/보호,Backup,,1,1,metric=보호 인스턴스; workload=SQL Server in Azure VM
koreacentral,Backup/보호,Backup,,1,1,metric=보호 인스턴스; workload=SAP HANA on Azure VM
koreacentral,Backup/보호,Backup,,1,1,metric=보호 인스턴스; workload=SAP ASE on Azure VM
koreacentral,Backup/보호,Backup,,1,1,metric=보호 인스턴스; workload=Azure Files
koreacentral,Backup/보호,Backup,,1,1,metric=보호 인스턴스; workload=Azure Files Vaulted
koreacentral,Backup/보호,Backup,,1,1,metric=보호 인스턴스; workload=Azure Blob
koreacentral,Backup/보호,Backup,,1,1,metric=보호 인스턴스; workload=ADLS Gen2 Vaulted
koreacentral,Backup/보호,Backup,,1,1,metric=보호 인스턴스; workload=Cross region for ADLS and Blobs
koreacentral,Backup/보호,Backup,,1,1,metric=보호 인스턴스; workload=PostgreSQL
koreacentral,Backup/보호,Backup,,1,1,metric=보호 인스턴스; workload=Cosmos DB
koreacentral,Backup/보호,Backup,,1,1,metric=보호 인스턴스; workload=Azure Kubernetes
koreacentral,Backup/보호,Backup,,1,1,metric=보호 인스턴스; workload=On Premises Server
koreacentral,Backup/저장소,Backup,,1,500,metric=백업 저장소; storageTier=Standard; redundancy=LRS
koreacentral,Backup/저장소,Backup,,1,500,metric=백업 저장소; storageTier=Standard; redundancy=ZRS
koreacentral,Backup/저장소,Backup,,1,500,metric=백업 저장소; storageTier=Standard; redundancy=GRS
koreacentral,Backup/저장소,Backup,,1,500,metric=백업 저장소; storageTier=Standard; redundancy=RA-GRS
koreacentral,Backup/저장소,Backup,,1,500,metric=백업 저장소; storageTier=Archive; redundancy=LRS
koreacentral,Backup/저장소,Backup,,1,500,metric=백업 저장소; storageTier=Archive; redundancy=GRS
koreacentral,Bandwidth/opt,Bandwidth,,1,1000,direction=Outbound (Internet Egress)
koreacentral,Bandwidth/opt,Bandwidth,,1,1000,direction=Inter-region
koreacentral,Bandwidth/opt,Bandwidth,,1,1000,direction=Intra-region
koreacentral,Blob Storage/opt,Blob Storage,,1,1000,blobTier=Cool; redundancy=LRS; metric=Data Stored
koreacentral,Blob Storage/opt,Blob Storage,,1,1000,blobTier=Hot; redundancy=LRS; metric=Data Stored
koreacentral,Blob Storage/opt,Blob Storage,,1,1000,blobTier=Cold; redundancy=LRS; metric=Data Stored
koreacentral,Blob Storage/opt,Blob Storage,,1,1000,blobTier=Archive; redundancy=LRS; metric=Data Stored
koreacentral,Blob Storage/opt,Blob Storage,,1,1000,blobTier=Premium; redundancy=LRS; metric=Data Stored
koreacentral,Blob Storage/opt,Blob Storage,,1,1000,blobTier=Cool; redundancy=ZRS; metric=Data Stored
koreacentral,Blob Storage/opt,Blob Storage,,1,1000,blobTier=Cool; redundancy=GRS; metric=Data Stored
koreacentral,Blob Storage/opt,Blob Storage,,1,1000,blobTier=Cool; redundancy=RA-GRS; metric=Data Stored
koreacentral,Blob Storage/opt,Blob Storage,,1,1000,blobTier=Cool; redundancy=GZRS; metric=Data Stored
koreacentral,Blob Storage/opt,Blob Storage,,1,1000,blobTier=Cool; redundancy=RA-GZRS; metric=Data Stored
koreacentral,Blob Storage/opt,Blob Storage,,1,1000,blobTier=Cool; redundancy=LRS; metric=Read Operations
koreacentral,Blob Storage/opt,Blob Storage,,1,1000,blobTier=Cool; redundancy=LRS; metric=Write Operations
koreacentral,Blob Storage/opt,Blob Storage,,1,1000,blobTier=Cool; redundancy=LRS; metric=Data Retrieval
koreacentral,Blob Storage/opt,Blob Storage,,1,1000,blobTier=Cool; redundancy=LRS; metric=List and Create Container Operations
koreacentral,Blob Storage/opt,Blob Storage,,1,1000,blobTier=Cool; redundancy=LRS; metric=All Other Operations
koreacentral,Container Apps/Standard,Container Apps,,1,730,plan=Standard; item=Standard vCPU Active Usage
koreacentral,Container Apps/Standard,Container Apps,,1,730,plan=Standard; item=Standard vCPU Idle Usage
koreacentral,Container Apps/Standard,Container Apps,,1,730,plan=Standard; item=Standard Memory Active Usage
koreacentral,Container Apps/Standard,Container Apps,,1,730,plan=Standard; item=Standard Memory Idle Usage
koreacentral,Container Apps/Standard,Container Apps,,1,730,plan=Standard; item=Standard Requests
koreacentral,Container Apps/Standard,Container Apps,,1,730,plan=Standard; item=Standard NC T4 v3 GPU Usage
koreacentral,Container Apps/Standard,Container Apps,,1,730,plan=Standard; item=Standard NC A100 v4 GPU Usage
koreacentral,Container Apps/Dedicated,Container Apps,,1,730,plan=Dedicated; item=Dedicated Plan Management
koreacentral,Container Apps/Dedicated,Container Apps,,1,730,plan=Dedicated; item=Dedicated vCPU Usage
koreacentral,Container Apps/Dedicated,Container Apps,,1,730,plan=Dedicated; item=Dedicated Memory Usage
koreacentral,Container Apps/Dedicated,Container Apps,,1,730,plan=Dedicated; item=Dedicated GPU Usage
koreacentral,Container Apps/Dynamic Sessions,Container Apps,,1,730,plan=Dynamic Sessions; item=Dynamic Sessions
koreacentral,Container Apps/Hybrid,Container Apps,,1,730,plan=Hybrid; item=Hybrid vCPU Usage
koreacentral,Data Lake Storage Gen2/opt,Data Lake Storage Gen2,,1,1000,namespace=계층 구조 네임스페이스; accessTier=Hot; redundancy=LRS; metric=Data Stored
koreacentral,Data Lake Storage Gen2/opt,Data Lake Storage Gen2,,1,1000,namespace=단일 구조 네임스페이스; accessTier=Hot; redundancy=LRS; metric=Data Stored
koreacentral,Data Lake Storage Gen2/opt,Data Lake Storage Gen2,,1,1000,namespace=계층 구조 네임스페이스; accessTier=Cool; redundancy=LRS; metric=Data Stored
koreacentral,Data Lake Storage Gen2/opt,Data Lake Storage Gen2,,1,1000,namespace=계층 구조 네임스페이스; accessTier=Cold; redundancy=LRS; metric=Data Stored
koreacentral,Data Lake Storage Gen2/opt,Data Lake Storage Gen2,,1,1000,namespace=계층 구조 네임스페이스; accessTier=Archive; redundancy=LRS; metric=Data Stored
koreacentral,Data Lake Storage Gen2/opt,Data Lake Storage Gen2,,1,1000,namespace=계층 구조 네임스페이스; accessTier=Hot; redundancy=ZRS; metric=Data Stored
koreacentral,Data Lake Storage Gen2/opt,Data Lake Storage Gen2,,1,1000,namespace=계층 구조 네임스페이스; accessTier=Hot; redundancy=GRS; metric=Data Stored
koreacentral,Data Lake Storage Gen2/opt,Data Lake Storage Gen2,,1,1000,namespace=계층 구조 네임스페이스; accessTier=Hot; redundancy=RA-GRS; metric=Data Stored
koreacentral,Data Lake Storage Gen2/opt,Data Lake Storage Gen2,,1,1000,namespace=계층 구조 네임스페이스; accessTier=Hot; redundancy=GZRS; metric=Data Stored
koreacentral,Data Lake Storage Gen2/opt,Data Lake Storage Gen2,,1,1000,namespace=계층 구조 네임스페이스; accessTier=Hot; redundancy=RA-GZRS; metric=Data Stored
koreacentral,Data Lake Storage Gen2/opt,Data Lake Storage Gen2,,1,1000,namespace=계층 구조 네임스페이스; accessTier=Hot; redundancy=LRS; metric=Iterative Read Operations
koreacentral,Data Lake Storage Gen2/opt,Data Lake Storage Gen2,,1,1000,namespace=계층 구조 네임스페이스; accessTier=Hot; redundancy=LRS; metric=Iterative Write Operations
koreacentral,Data Lake Storage Gen2/opt,Data Lake Storage Gen2,,1,1000,namespace=계층 구조 네임스페이스; accessTier=Hot; redundancy=LRS; metric=Read Operations
